[2026-09-25 09:52:26.307] [S] {"sid": "20260925_095226", "sys_t": "2026-09-25T09:52:26.306273"}
[2026-09-25 09:52:26.308] [SFX] {"sound": "hack_success", "volume": 0.8}
[2026-09-25 09:52:37.323] [SESSION_RESET] {"msg": "--- NEW LIFE STARTED ---"}
[2026-09-25 09:52:37.370] [S] {"map": "Shadowgrid"}
[2026-09-25 09:52:37.390] [JACK] Ah, im Shadowgrid angekommen... endlich.
[2026-09-25 09:52:37.948] [SFX] {"sound": "civ_move_2", "volume": 0.02}
[2026-09-25 09:52:38.027] [SFX] {"sound": "civ_move_2", "volume": 0.19}
[2026-09-25 09:52:38.201] [SFX] {"sound": "civ_move_1", "volume": 0.21}
[2026-09-25 09:52:38.350] [SFX] {"sound": "civ_move_2", "volume": 0.03}
[2026-09-25 09:52:38.417] [SFX] {"sound": "civ_move_2", "volume": 0.18}
[2026-09-25 09:52:38.552] [C] {"civ_pos": [50, 10]}
[2026-09-25 09:52:38.615] [SFX] {"sound": "civ_move_1", "volume": 0.22}
[2026-09-25 09:52:38.765] [SFX] {"sound": "civ_move_2", "volume": 0.03}
[2026-09-25 09:52:38.788] [SFX] {"sound": "guardian_move", "volume": 0.02}
[2026-09-25 09:52:38.815] [SFX] {"sound": "civ_move_2", "volume": 0.04}
[2026-09-25 09:52:38.836] [SFX] {"sound": "civ_move_2", "volume": 0.18}
[2026-09-25 09:52:39.016] [SFX] {"sound": "civ_move_1", "volume": 0.23}
[2026-09-25 09:52:39.166] [SFX] {"sound": "civ_move_2", "volume": 0.04}
[2026-09-25 09:52:39.214] [SFX] {"sound": "civ_move_2", "volume": 0.05}
[2026-09-25 09:52:39.237] [SFX] {"sound": "civ_move_2", "volume": 0.18}
[2026-09-25 09:52:39.387] [SFX] {"sound": "guardian_move", "volume": 0.04}
[2026-09-25 09:52:39.418] [SFX] {"sound": "civ_move_1", "volume": 0.3}
[2026-09-25 09:52:39.566] [SFX] {"sound": "civ_move_2", "volume": 0.05}
